customer_id,last_order_date,frequency,monetary,avg_order_value,total_refunds,refund_count,avg_review_score,avg_delivery_days,distinct_categories,total_discounts,recency_days,refund_rate,R_score,F_score,M_score,RFM_score,churned,segment,state,age_group,registration_date
CUS02943,2024-04-11,33,836365.0,25344.39,120777.64,5,3.393939393939394,2.606060606060606,8,68835.0,80,0.152,5,5,5,15,0,champion,Kano,25-34,2022-06-21
CUS02944,2023-06-26,1,170145.0,170145.0,166924.11,1,2.0,2.0,1,8955.0,370,1.0,3,1,3,7,1,lost,Oyo,25-34,2023-06-08
CUS02945,2023-01-19,3,136650.0,45550.0,0.0,0,4.333333333333333,3.0,3,7450.0,528,0.0,2,2,3,7,1,hibernating,Lagos,18-24,2022-07-04
CUS02946,2024-04-09,17,221075.0,13004.41,12268.99,2,3.764705882352941,2.176470588235294,5,11825.0,82,0.118,5,5,4,14,0,loyal,Anambra,35-44,2022-01-03
CUS02947,2024-03-19,28,612235.0,21865.54,33461.67,5,3.5357142857142856,2.5357142857142856,7,16765.0,103,0.179,5,5,5,15,0,champion,Abuja,35-44,2023-01-27
CUS02948,2024-04-22,21,436580.0,20789.52,95449.83,5,3.5238095238095237,2.4761904761904763,8,37020.0,69,0.238,5,5,5,15,0,champion,Lagos,45-54,2022-01-06
CUS02949,2024-01-21,8,110600.0,13825.0,14523.99,1,3.5,2.0,4,11100.0,161,0.125,4,3,3,10,0,at_risk,Enugu,35-44,2023-01-15
CUS02950,2023-11-18,16,504055.0,31503.44,53524.29,3,3.0625,4.9375,5,40545.0,225,0.188,4,5,5,14,1,loyal,Lagos,25-34,2022-03-18
CUS02951,2023-12-01,9,185645.0,20627.22,57807.34,3,3.111111111111111,4.555555555555555,3,18155.0,212,0.333,4,4,3,11,1,at_risk,Rivers,45-54,2022-10-08
CUS02952,2022-11-02,2,126720.0,63360.0,0.0,0,4.0,1.0,2,14080.0,606,0.0,1,2,3,6,1,hibernating,Delta,18-24,2022-08-16
CUS02953,2022-05-24,1,12065.0,12065.0,0.0,0,4.0,4.0,1,635.0,768,0.0,1,1,1,3,1,lost,Abuja,25-34,2022-05-04
CUS02954,2022-11-09,1,11200.0,11200.0,0.0,0,4.0,6.0,1,0.0,599,0.0,1,1,1,3,1,lost,Anambra,55+,2022-10-30
CUS02955,2022-12-24,1,11900.0,11900.0,0.0,0,4.0,4.0,1,0.0,554,0.0,1,1,1,3,1,hibernating,Lagos,35-44,2022-12-23
CUS02956,2024-02-23,12,739870.0,61655.83,133343.3,1,3.3333333333333335,2.25,6,41730.0,128,0.083,5,4,5,14,0,loyal,Lagos,18-24,2022-06-23
CUS02957,2023-07-05,6,61480.0,10246.67,0.0,0,3.5,2.1666666666666665,2,3320.0,361,0.0,3,3,2,8,1,loyal,Kaduna,25-34,2022-09-19
CUS02958,2023-07-11,2,16970.0,8485.0,3656.22,1,4.0,1.0,1,630.0,355,0.5,3,2,1,6,1,hibernating,Lagos,18-24,2023-06-15
CUS02959,2024-04-21,28,541855.0,19351.96,27556.63,2,3.7857142857142856,2.3214285714285716,7,28245.0,70,0.071,5,5,5,15,0,champion,Abuja,18-24,2022-08-14
CUS02960,2023-06-17,2,100200.0,50100.0,0.0,0,5.0,3.0,2,0.0,379,0.0,2,2,3,7,1,lost,Kano,25-34,2023-05-29
CUS02961,2023-10-26,8,261010.0,32626.25,32996.74,1,3.5,2.5,3,12790.0,248,0.125,4,3,4,11,1,loyal,Lagos,35-44,2022-08-10
CUS02962,2024-04-29,24,503940.0,20997.5,52777.53,5,3.2916666666666665,2.7916666666666665,8,26760.0,62,0.208,5,5,5,15,0,champion,Lagos,25-34,2022-05-03
CUS02963,2024-05-03,25,470205.0,18808.2,23054.48,2,3.84,2.84,7,24895.0,58,0.08,5,5,5,15,0,champion,Lagos,18-24,2022-05-15
CUS02964,2023-04-01,3,81785.0,27261.67,0.0,0,3.6666666666666665,2.0,1,6615.0,456,0.0,2,2,2,6,1,hibernating,Imo,25-34,2023-03-16
CUS02965,2024-01-18,8,301410.0,37676.25,76076.45,2,3.5,1.625,5,28590.0,164,0.25,4,3,4,11,0,loyal,Rivers,18-24,2022-02-08
CUS02966,2022-10-07,2,23645.0,11822.5,0.0,0,3.5,4.0,1,855.0,632,0.0,1,2,1,4,1,hibernating,Kano,35-44,2022-04-02
CUS02967,2024-05-31,11,107380.0,9761.82,10309.23,2,4.0,2.727272727272727,3,4220.0,30,0.182,5,4,3,12,0,loyal,Abuja,25-34,2023-01-27
CUS02968,2023-10-31,7,126100.0,18014.29,0.0,0,3.857142857142857,1.8571428571428572,4,7500.0,243,0.0,4,3,3,10,1,loyal,Anambra,35-44,2022-03-21
CUS02969,2023-10-27,15,571365.0,38091.0,5333.0,1,3.8,5.0,6,58235.0,247,0.067,4,5,5,14,1,loyal,Enugu,25-34,2023-06-04
CUS02970,2023-05-08,1,2160.0,2160.0,0.0,0,4.0,2.0,1,540.0,419,0.0,2,1,1,4,1,lost,Delta,18-24,2023-04-18
CUS02971,2023-02-15,1,50000.0,50000.0,0.0,0,3.0,3.0,1,0.0,501,0.0,2,1,2,5,1,hibernating,Enugu,35-44,2022-04-28
CUS02972,2024-02-08,15,317085.0,21139.0,71865.72,1,3.933333333333333,1.8666666666666667,6,18115.0,143,0.067,4,5,4,13,0,champion,Rivers,18-24,2022-12-25
CUS02973,2023-10-26,8,161970.0,20246.25,13615.76,1,3.75,2.0,3,8630.0,248,0.125,4,3,3,10,1,loyal,Abuja,45-54,2022-12-15
CUS02974,2023-02-09,2,27965.0,13982.5,0.0,0,3.5,2.5,1,4935.0,507,0.0,2,2,1,5,1,lost,Abuja,35-44,2023-01-20
CUS02975,2024-01-01,13,879825.0,67678.85,80193.5,2,3.923076923076923,2.1538461538461537,5,80575.0,181,0.154,4,4,5,13,0,loyal,Enugu,35-44,2023-04-09
CUS02976,2024-03-07,15,612255.0,40817.0,38435.54,3,3.6666666666666665,2.2666666666666666,4,25545.0,115,0.2,5,5,5,15,0,loyal,Kano,18-24,2023-06-20
CUS02977,2023-09-03,5,25470.0,5094.0,12392.240000000002,2,3.0,2.0,2,2630.0,301,0.4,3,3,1,7,1,at_risk,Anambra,25-34,2022-09-28
CUS02978,2023-03-22,3,57740.0,19246.67,19234.22,1,3.3333333333333335,3.0,2,2760.0,466,0.333,2,2,2,6,1,hibernating,Abuja,45-54,2023-02-28
CUS02979,2023-11-02,16,373850.0,23365.62,71365.85,4,3.4375,2.5625,6,25150.0,241,0.25,4,5,4,13,1,loyal,Lagos,35-44,2022-05-15
CUS02980,2024-04-29,20,367025.0,18351.25,22690.99,3,4.0,2.4,4,26175.0,62,0.15,5,5,4,14,0,champion,Abuja,35-44,2023-01-27
CUS02981,2023-05-25,6,164200.0,27366.67,20967.85,3,3.3333333333333335,2.3333333333333335,4,6100.0,402,0.5,2,3,3,8,1,at_risk,Lagos,25-34,2022-09-22
CUS02982,2023-09-15,10,239655.0,23965.5,2599.88,1,4.1,2.3,6,8645.0,289,0.1,3,4,4,11,1,loyal,Anambra,25-34,2023-01-24
CUS02983,2024-03-02,34,660785.0,19434.85,42906.39,4,3.6176470588235294,2.7058823529411766,8,55115.0,120,0.118,5,5,5,15,0,champion,Kano,35-44,2023-04-21
CUS02984,2023-11-19,15,462760.0,30850.67,0.0,0,3.8,2.6,6,23840.0,224,0.0,4,5,5,14,1,loyal,Kano,25-34,2022-05-17
CUS02985,2023-07-11,2,34255.0,17127.5,9103.26,1,3.0,3.0,2,3245.0,355,0.5,3,2,1,6,1,lost,Enugu,25-34,2023-06-12
CUS02986,2023-01-13,1,15010.0,15010.0,0.0,0,4.0,3.0,1,790.0,534,0.0,2,1,1,4,1,hibernating,Abuja,25-34,2022-12-29
CUS02987,2023-12-27,8,130885.0,16360.62,3636.95,1,3.25,2.5,5,6115.0,186,0.125,4,3,3,10,0,at_risk,Rivers,18-24,2023-01-15
CUS02988,2024-05-13,29,632775.0,21819.83,80975.29000000001,6,3.689655172413793,2.5517241379310347,8,38825.0,48,0.207,5,5,5,15,0,champion,Lagos,35-44,2023-02-06
CUS02989,2022-10-28,1,10500.0,10500.0,0.0,0,4.0,4.0,1,0.0,611,0.0,1,1,1,3,1,hibernating,Lagos,35-44,2022-10-27
CUS02990,2024-03-14,6,80495.0,13415.83,33266.67,2,3.3333333333333335,1.6666666666666667,3,8405.0,108,0.333,5,3,2,10,0,loyal,Lagos,18-24,2022-06-24
CUS02991,2023-01-31,2,33400.0,16700.0,0.0,0,5.0,2.0,1,0.0,516,0.0,2,2,1,5,1,hibernating,Lagos,25-34,2022-05-14
CUS02992,2022-05-15,1,9975.0,9975.0,0.0,0,5.0,2.0,1,525.0,777,0.0,1,1,1,3,1,lost,Lagos,25-34,2022-04-27
CUS02993,2023-07-16,1,29700.0,29700.0,0.0,0,4.0,4.0,1,0.0,350,0.0,3,1,1,5,1,hibernating,Lagos,45-54,2023-06-29
CUS02994,2023-06-02,3,27360.0,9120.0,5415.6,1,3.0,3.6666666666666665,2,1940.0,394,0.333,2,2,1,5,1,hibernating,Delta,18-24,2023-05-12
CUS02995,2024-05-23,8,88725.0,11090.62,23208.52,2,3.75,2.5,3,5475.0,38,0.25,5,3,2,10,0,loyal,Lagos,18-24,2023-01-25
CUS02996,2023-05-10,5,385485.0,77097.0,126919.56,1,3.8,2.2,2,7015.0,417,0.2,2,3,4,9,1,at_risk,Lagos,18-24,2022-08-22
CUS02997,2023-10-14,11,489985.0,44544.09,0.0,0,3.727272727272727,4.909090909090909,4,21615.0,260,0.0,3,4,5,12,1,loyal,Lagos,18-24,2022-03-04
CUS02998,2024-04-09,30,695710.0,23190.33,172281.16999999998,8,3.6333333333333333,2.8666666666666667,7,35890.0,82,0.267,5,5,5,15,0,champion,Kano,35-44,2023-05-22
CUS02999,2024-04-14,13,395945.0,30457.31,17424.07,2,3.769230769230769,4.846153846153846,6,10355.0,77,0.154,5,4,4,13,0,loyal,Rivers,25-34,2022-10-04
CUS03000,2023-11-22,12,292900.0,24408.33,4874.86,1,3.5,2.25,6,25900.0,221,0.083,4,4,4,12,0,loyal,Abuja,45-54,2022-01-14
CUS03001,2024-01-31,16,195210.0,12200.62,3773.41,1,3.5625,2.4375,5,11590.0,151,0.062,4,5,3,12,0,champion,Lagos,25-34,2022-10-31
CUS03002,2023-09-12,5,227180.0,45436.0,0.0,0,4.4,5.2,3,5320.0,292,0.0,3,3,4,10,1,at_risk,Abuja,25-34,2022-04-08
CUS03003,2024-01-25,12,289260.0,24105.0,179785.57,4,3.3333333333333335,2.5,6,3540.0,157,0.333,4,4,4,12,0,loyal,Delta,45-54,2022-10-18
CUS03004,2024-06-07,31,585295.0,18880.48,36962.09,2,3.903225806451613,2.3870967741935485,6,41605.0,23,0.065,5,5,5,15,0,champion,Abuja,35-44,2022-10-12
CUS03005,2024-06-01,9,93555.0,10395.0,0.0,0,4.111111111111111,2.2222222222222223,3,8745.0,29,0.0,5,4,2,11,0,loyal,Oyo,25-34,2023-04-22
CUS03006,2023-06-30,6,67845.0,11307.5,0.0,0,3.5,2.3333333333333335,3,3455.0,366,0.0,3,3,2,8,1,at_risk,Imo,35-44,2022-12-08
CUS03007,2024-01-10,6,114290.0,19048.33,0.0,0,4.0,2.0,4,4610.0,172,0.0,4,3,3,10,0,loyal,Kano,25-34,2022-10-02
CUS03008,2024-03-04,13,288225.0,22171.15,30430.12,1,3.3076923076923075,2.4615384615384617,5,6975.0,118,0.077,5,4,4,13,0,loyal,Enugu,35-44,2022-02-07
CUS03009,2023-07-19,3,105840.0,35280.0,0.0,0,4.0,4.333333333333333,2,13560.0,347,0.0,3,2,3,8,0,at_risk,Oyo,18-24,2023-04-03
CUS03010,2023-06-13,2,26020.0,13010.0,0.0,0,5.0,2.0,2,580.0,383,0.0,2,2,1,5,1,hibernating,Kaduna,35-44,2023-05-31
CUS03011,2024-05-06,15,283175.0,18878.33,21338.03,1,3.7333333333333334,2.8,6,20225.0,55,0.067,5,5,4,14,0,champion,Kaduna,18-24,2022-09-20
CUS03012,2023-05-16,3,54595.0,18198.33,0.0,0,3.6666666666666665,3.0,2,4305.0,411,0.0,2,2,2,6,1,hibernating,Abuja,45-54,2023-03-26
CUS03013,2023-01-10,2,14700.0,7350.0,3245.72,1,2.0,2.0,2,300.0,537,0.5,2,2,1,5,1,hibernating,Delta,18-24,2022-06-02
CUS03014,2023-05-29,6,62560.0,10426.67,21278.42,2,3.1666666666666665,2.0,3,1940.0,398,0.333,2,3,2,7,1,at_risk,Oyo,45-54,2023-04-04
CUS03015,2024-04-16,9,731990.0,81332.22,117208.93000000001,2,3.7777777777777777,2.4444444444444446,4,62810.0,75,0.222,5,4,5,14,0,loyal,Kaduna,25-34,2022-09-05
CUS03016,2024-02-04,19,352075.0,18530.26,7248.2,1,3.789473684210526,4.315789473684211,5,24425.0,147,0.053,4,5,4,13,0,champion,Rivers,25-34,2022-04-23
CUS03017,2023-08-26,3,28160.0,9386.67,0.0,0,3.6666666666666665,2.3333333333333335,2,3040.0,309,0.0,3,2,1,6,1,at_risk,Lagos,35-44,2023-03-12
CUS03018,2022-02-26,1,30800.0,30800.0,0.0,0,5.0,7.0,1,0.0,855,0.0,1,1,1,3,1,lost,Lagos,25-34,2022-02-01
CUS03019,2023-08-27,8,165090.0,20636.25,5954.97,1,3.875,2.375,4,9610.0,308,0.125,3,3,3,9,1,at_risk,Abuja,25-34,2023-06-13
CUS03020,2023-10-08,12,166440.0,13870.0,43842.69,2,4.0,2.8333333333333335,3,2160.0,266,0.167,3,4,3,10,1,loyal,Abuja,45-54,2022-09-04
CUS03021,2022-12-22,2,22040.0,11020.0,9032.06,1,2.5,3.5,2,1160.0,556,0.5,1,2,1,4,1,lost,Lagos,45-54,2022-11-27
CUS03022,2024-02-16,16,369500.0,23093.75,91526.73,4,3.5,2.5625,6,25600.0,135,0.25,5,5,4,14,0,loyal,Oyo,35-44,2023-04-26
CUS03023,2024-02-22,17,463215.0,27247.94,7297.11,2,3.4705882352941178,4.588235294117647,7,21085.0,129,0.118,5,5,5,15,0,champion,Lagos,35-44,2022-02-18
CUS03024,2024-01-22,16,575290.0,35955.62,37582.62,2,3.375,2.6875,4,21210.0,160,0.125,4,5,5,14,0,loyal,Lagos,35-44,2022-02-26
CUS03025,2023-08-08,9,191215.0,21246.11,0.0,0,4.0,2.6666666666666665,4,17585.0,327,0.0,3,4,3,10,1,at_risk,Lagos,25-34,2023-05-14
CUS03026,2023-11-23,13,354210.0,27246.92,0.0,0,4.076923076923077,2.6923076923076925,5,28290.0,220,0.0,4,4,4,12,1,loyal,Abuja,18-24,2023-01-14
CUS03027,2023-12-26,18,290885.0,16160.28,38616.7,2,3.7222222222222223,2.2777777777777777,7,24415.0,187,0.111,4,5,4,13,0,champion,Lagos,25-34,2022-05-30
CUS03028,2023-11-29,8,215040.0,26880.0,18749.91,1,3.75,2.125,4,14960.0,214,0.125,4,3,4,11,1,at_risk,Lagos,25-34,2022-09-03
CUS03029,2023-02-10,1,18400.0,18400.0,0.0,0,3.0,3.0,1,0.0,506,0.0,2,1,1,4,1,hibernating,Lagos,45-54,2023-01-17
CUS03030,2024-02-15,22,781140.0,35506.36,165617.15000000002,5,3.409090909090909,3.772727272727273,7,42460.0,136,0.227,5,5,5,15,0,champion,Rivers,45-54,2023-04-12
CUS03031,2022-10-22,3,102180.0,34060.0,37877.69,1,3.3333333333333335,3.0,2,8220.0,617,0.333,1,2,3,6,1,hibernating,Delta,55+,2022-07-26
CUS03032,2023-08-22,7,220710.0,31530.0,31711.62,1,3.5714285714285716,1.8571428571428572,6,13890.0,313,0.143,3,3,4,10,1,at_risk,Delta,35-44,2023-05-29
CUS03033,2023-12-20,19,718645.0,37823.42,0.0,0,4.2631578947368425,2.9473684210526314,7,39355.0,193,0.0,4,5,5,14,0,champion,Rivers,25-34,2022-01-31
CUS03034,2023-07-17,7,171690.0,24527.14,0.0,0,4.0,2.4285714285714284,3,13310.0,349,0.0,3,3,3,9,1,at_risk,Abuja,25-34,2023-04-14
CUS03035,2023-06-14,3,64710.0,21570.0,8357.04,1,3.0,2.0,3,4590.0,382,0.333,2,2,2,6,1,hibernating,Lagos,35-44,2023-05-30
CUS03036,2022-10-21,2,32970.0,16485.0,0.0,0,3.5,1.5,2,1530.0,618,0.0,1,2,1,4,1,lost,Oyo,25-34,2022-01-28
CUS03037,2023-10-21,6,67570.0,11261.67,29495.62,3,3.1666666666666665,1.3333333333333333,2,4130.0,253,0.5,3,3,2,8,0,loyal,Rivers,18-24,2022-03-27
CUS03038,2023-06-24,6,381535.0,63589.17,27356.73,1,3.5,2.8333333333333335,3,37165.0,372,0.167,3,3,4,10,1,at_risk,Kano,35-44,2022-12-02
CUS03039,2023-01-15,1,103645.0,103645.0,0.0,0,3.0,3.0,1,5455.0,532,0.0,2,1,3,6,1,lost,Abuja,25-34,2023-01-05
CUS03040,2023-06-04,7,110550.0,15792.86,4716.85,1,3.5714285714285716,2.2857142857142856,3,9250.0,392,0.143,2,3,3,8,1,at_risk,Oyo,55+,2023-04-28
CUS03041,2023-11-04,13,157770.0,12136.15,0.0,0,3.8461538461538463,2.4615384615384617,5,9830.0,239,0.0,4,4,3,11,1,loyal,Kano,35-44,2022-01-13
CUS03042,2022-12-31,1,63180.0,63180.0,0.0,0,3.0,1.0,1,7020.0,547,0.0,1,1,2,4,1,hibernating,Rivers,25-34,2022-10-29
CUS03043,2024-01-24,13,1143635.0,87971.92,33048.22,1,4.0,2.6153846153846154,3,40865.0,158,0.077,4,4,5,13,0,loyal,Lagos,45-54,2023-04-11
CUS03044,2022-06-11,1,7740.0,7740.0,0.0,0,4.0,4.0,1,860.0,750,0.0,1,1,1,3,1,hibernating,Lagos,35-44,2022-04-11
CUS03045,2022-10-30,2,18050.0,9025.0,0.0,0,5.0,2.0,2,550.0,609,0.0,1,2,1,4,1,hibernating,Kano,35-44,2022-10-07
CUS03046,2023-06-03,5,304155.0,60831.0,0.0,0,3.8,2.8,4,21645.0,393,0.0,2,3,4,9,1,at_risk,Kaduna,35-44,2023-01-05
CUS03047,2024-01-26,17,259260.0,15250.59,19902.0,3,3.823529411764706,2.9411764705882355,6,28040.0,156,0.176,4,5,4,13,0,champion,Delta,25-34,2022-04-04
CUS03048,2022-09-09,3,49220.0,16406.67,0.0,0,4.0,3.3333333333333335,2,1080.0,660,0.0,1,2,2,5,1,hibernating,Lagos,35-44,2022-02-11
CUS03049,2022-05-14,2,25000.0,12500.0,0.0,0,4.5,3.5,2,0.0,778,0.0,1,2,1,4,1,lost,Lagos,25-34,2022-02-19
CUS03050,2024-05-29,11,844880.0,76807.27,80925.67,2,3.909090909090909,2.5454545454545454,4,26020.0,32,0.182,5,4,5,14,0,loyal,Kaduna,18-24,2022-12-03
CUS03051,2023-02-08,1,43860.0,43860.0,0.0,0,2.0,2.0,1,7740.0,508,0.0,2,1,2,5,1,hibernating,Abuja,18-24,2023-02-04
CUS03052,2024-03-18,18,252490.0,14027.22,10626.439999999999,2,3.388888888888889,4.333333333333333,6,12110.0,104,0.111,5,5,4,14,0,champion,Abuja,25-34,2022-11-21
CUS03053,2022-12-02,1,34300.0,34300.0,0.0,0,3.0,3.0,1,0.0,576,0.0,1,1,1,3,1,hibernating,Abuja,25-34,2022-08-28
CUS03054,2024-02-06,12,334205.0,27850.42,15002.79,1,4.0,2.5,5,5895.0,145,0.083,4,4,4,12,0,loyal,Delta,25-34,2022-11-23
CUS03055,2022-10-11,1,11100.0,11100.0,0.0,0,5.0,4.0,1,0.0,628,0.0,1,1,1,3,1,hibernating,Imo,25-34,2022-09-01
CUS03056,2022-10-17,3,30190.0,10063.33,4414.03,1,2.6666666666666665,2.6666666666666665,2,1310.0,622,0.333,1,2,1,4,1,hibernating,Abuja,25-34,2022-04-23
CUS03057,2024-03-13,29,1716300.0,59182.76,135733.11,5,3.586206896551724,2.5172413793103448,8,101500.0,109,0.172,5,5,5,15,0,champion,Abuja,25-34,2022-08-31
CUS03058,2023-12-05,3,21190.0,7063.33,4975.56,1,3.6666666666666665,4.0,2,310.0,208,0.333,4,2,1,7,0,at_risk,Imo,18-24,2023-04-17
CUS03059,2023-09-25,12,287160.0,23930.0,0.0,0,3.8333333333333335,3.6666666666666665,6,24440.0,279,0.0,3,4,4,11,1,loyal,Lagos,35-44,2022-10-08
CUS03060,2023-04-05,5,56900.0,11380.0,13443.24,1,3.6,2.0,2,6700.0,452,0.2,2,3,2,7,1,at_risk,Kano,45-54,2022-11-05
CUS03061,2024-03-21,16,1169345.0,73084.06,252337.37,4,3.8125,2.375,5,75355.0,101,0.25,5,5,5,15,0,loyal,Lagos,25-34,2023-01-25
CUS03062,2023-06-21,2,264195.0,132097.5,0.0,0,3.5,5.0,1,21405.0,375,0.0,3,2,4,9,1,lost,Anambra,25-34,2023-05-31
CUS03063,2023-10-13,8,120030.0,15003.75,0.0,0,4.0,2.0,5,2870.0,261,0.0,3,3,3,9,1,at_risk,Delta,25-34,2023-05-01
CUS03064,2023-11-12,6,59230.0,9871.67,0.0,0,4.0,3.0,2,3670.0,231,0.0,4,3,2,9,0,loyal,Abuja,18-24,2023-05-02
CUS03065,2024-04-03,10,328360.0,32836.0,9184.2,1,3.2,2.7,5,4740.0,88,0.1,5,4,4,13,0,loyal,Kaduna,18-24,2022-11-27
CUS03066,2024-04-19,25,277705.0,11108.2,42905.64,4,3.28,2.48,5,13695.0,72,0.16,5,5,4,14,0,champion,Anambra,18-24,2022-03-10
CUS03067,2023-09-14,5,56435.0,11287.0,0.0,0,4.0,1.8,4,6165.0,290,0.0,3,3,2,8,1,at_risk,Imo,25-34,2022-02-21
CUS03068,2024-02-02,31,932260.0,30072.9,18191.8,2,4.161290322580645,4.548387096774194,6,36740.0,149,0.065,4,5,5,14,0,champion,Anambra,25-34,2022-04-27
CUS03069,2024-03-07,30,570720.0,19024.0,104661.81000000001,6,3.433333333333333,2.433333333333333,8,17380.0,115,0.2,5,5,5,15,0,champion,Rivers,45-54,2022-05-26
CUS03070,2023-06-18,9,234830.0,26092.22,133950.22,1,3.7777777777777777,3.888888888888889,4,42870.0,378,0.111,2,4,4,10,1,at_risk,Abuja,18-24,2022-02-17
CUS03071,2023-11-20,6,318005.0,53000.83,0.0,0,4.833333333333333,3.0,3,1495.0,223,0.0,4,3,4,11,1,at_risk,Lagos,25-34,2022-10-25
CUS03072,2023-09-21,11,358330.0,32575.45,65305.22,3,3.6363636363636362,4.545454545454546,5,12570.0,283,0.273,3,4,4,11,1,loyal,Kano,25-34,2022-12-12
CUS03073,2024-03-06,27,1956575.0,72465.74,267553.75,5,3.4814814814814814,2.740740740740741,7,81225.0,116,0.185,5,5,5,15,0,champion,Enugu,25-34,2022-10-10
CUS03074,2024-05-09,12,995890.0,82990.83,26401.55,1,3.3333333333333335,2.0833333333333335,4,58110.0,52,0.083,5,4,5,14,0,loyal,Lagos,35-44,2022-03-06
CUS03075,2023-10-16,16,998740.0,62421.25,230774.16,4,3.3125,2.6875,5,53860.0,258,0.25,3,5,5,13,1,loyal,Rivers,45-54,2023-06-05
CUS03076,2022-12-24,1,93585.0,93585.0,0.0,0,4.0,1.0,1,16515.0,554,0.0,1,1,2,4,1,hibernating,Abuja,35-44,2022-10-19
CUS03077,2022-10-07,2,258640.0,129320.0,0.0,0,4.0,1.0,1,26860.0,632,0.0,1,2,4,7,1,hibernating,Lagos,25-34,2022-04-05
CUS03078,2023-11-22,6,594300.0,99050.0,0.0,0,4.333333333333333,2.6666666666666665,2,7500.0,221,0.0,4,3,5,12,1,at_risk,Oyo,18-24,2023-06-06
CUS03079,2022-02-19,1,6935.0,6935.0,0.0,0,3.0,2.0,1,365.0,862,0.0,1,1,1,3,1,lost,Lagos,25-34,2022-01-23
CUS03080,2024-02-10,22,1198130.0,54460.45,47934.17,4,3.409090909090909,2.6818181818181817,7,75870.0,141,0.182,4,5,5,14,0,champion,Lagos,55+,2022-06-04
CUS03081,2022-08-22,2,72200.0,36100.0,0.0,0,4.0,5.5,2,0.0,678,0.0,1,2,2,5,1,lost,Kano,35-44,2022-08-08
CUS03082,2024-05-13,17,959135.0,56419.71,212018.19,2,3.9411764705882355,4.0588235294117645,7,41065.0,48,0.118,5,5,5,15,0,loyal,Abuja,35-44,2023-06-14
CUS03083,2023-08-30,10,588095.0,58809.5,0.0,0,4.3,2.4,4,47605.0,305,0.0,3,4,5,12,1,loyal,Kano,35-44,2023-01-08
CUS03084,2023-09-12,9,144300.0,16033.33,14736.15,1,3.7777777777777777,2.4444444444444446,6,11800.0,292,0.111,3,4,3,10,1,at_risk,Abuja,35-44,2022-07-05
CUS03085,2022-09-30,1,10545.0,10545.0,8788.72,1,3.0,1.0,1,555.0,639,1.0,1,1,1,3,1,lost,Anambra,25-34,2022-06-15
CUS03086,2023-10-20,15,124915.0,8327.67,12476.539999999999,3,3.2666666666666666,2.933333333333333,4,11585.0,254,0.2,3,5,3,11,1,loyal,Enugu,35-44,2022-12-17
CUS03087,2024-05-18,25,474585.0,18983.4,42853.25,4,3.6,2.8,7,29515.0,43,0.16,5,5,5,15,0,champion,Kaduna,18-24,2023-01-15
CUS03088,2024-02-15,16,266020.0,16626.25,10830.470000000001,2,3.9375,2.6875,6,7580.0,136,0.125,5,5,4,14,0,loyal,Delta,25-34,2023-02-15
CUS03089,2023-12-31,17,374420.0,22024.71,64250.38,1,4.0588235294117645,2.411764705882353,7,15280.0,182,0.059,4,5,4,13,0,champion,Rivers,18-24,2023-04-08
CUS03090,2022-09-24,1,52400.0,52400.0,0.0,0,3.0,5.0,1,0.0,645,0.0,1,1,2,4,1,hibernating,Anambra,18-24,2022-08-30
CUS03091,2023-10-23,6,81240.0,13540.0,40402.409999999996,3,2.8333333333333335,3.6666666666666665,3,2660.0,251,0.5,3,3,2,8,1,at_risk,Lagos,35-44,2023-02-21
CUS03092,2023-08-30,6,181820.0,30303.33,0.0,0,4.333333333333333,2.5,3,10180.0,305,0.0,3,3,3,9,1,at_risk,Enugu,35-44,2022-01-03
CUS03093,2023-08-12,9,283835.0,31537.22,0.0,0,3.4444444444444446,1.3333333333333333,4,24865.0,323,0.0,3,4,4,11,1,at_risk,Oyo,35-44,2022-11-15
CUS03094,2022-07-16,2,65950.0,32975.0,0.0,0,4.0,1.5,2,2350.0,715,0.0,1,2,2,5,1,lost,Lagos,55+,2022-05-16
CUS03095,2023-08-30,13,789590.0,60737.69,121897.92,3,3.5384615384615383,4.230769230769231,5,29110.0,305,0.231,3,4,5,12,1,loyal,Lagos,55+,2022-03-28
CUS03096,2024-01-26,8,227115.0,28389.38,0.0,0,3.875,2.5,6,4385.0,156,0.0,4,3,4,11,0,loyal,Oyo,35-44,2023-05-02
CUS03097,2023-12-17,9,226430.0,25158.89,29873.12,2,3.5555555555555554,2.7777777777777777,6,13470.0,196,0.222,4,4,4,12,1,at_risk,Imo,35-44,2022-05-27
CUS03098,2024-05-09,23,591010.0,25696.09,58587.89,4,3.608695652173913,2.739130434782609,6,62190.0,52,0.174,5,5,5,15,0,champion,Abuja,55+,2022-02-18
CUS03099,2023-02-20,2,37595.0,18797.5,0.0,0,4.0,3.5,2,1305.0,496,0.0,2,2,2,6,1,hibernating,Oyo,35-44,2023-01-31
CUS03100,2023-10-12,5,81530.0,16306.0,41298.79,2,3.2,3.2,4,1170.0,262,0.4,3,3,2,8,1,at_risk,Delta,25-34,2023-02-20
CUS03101,2024-03-01,29,529180.0,18247.59,25804.190000000002,2,4.103448275862069,2.7241379310344827,8,46720.0,121,0.069,5,5,5,15,0,champion,Enugu,35-44,2023-01-15
CUS03102,2024-03-30,7,135110.0,19301.43,1421.42,1,2.857142857142857,5.142857142857143,5,21490.0,92,0.143,5,3,3,11,0,loyal,Abuja,35-44,2023-06-08
