customer_id,segment,state,preferred_category,preferred_channel,preferred_payment,registration_date,age_group,n_orders,last_purchase_date,churned
CUS02986,hibernating,Abuja,Fashion,Mobile App,Bank Transfer,2022-12-29,25-34,1,2022-12-09,1
CUS02987,at_risk,Rivers,Home & Kitchen,Mobile App,Bank Transfer,2023-01-15,18-24,8,2024-02-24,0
CUS02988,champion,Lagos,Fashion,Mobile App,Card,2023-02-06,35-44,29,2024-06-04,0
CUS02989,hibernating,Lagos,Books & Media,Web,Pay on Delivery,2022-10-27,35-44,1,2023-01-18,1
CUS02990,loyal,Lagos,Home & Kitchen,Web,Card,2022-06-24,18-24,6,2024-06-27,0
CUS02991,hibernating,Lagos,Fashion,Social Commerce,Wallet,2022-05-14,25-34,2,2023-05-01,1
CUS02992,lost,Lagos,Home & Kitchen,Social Commerce,Pay on Delivery,2022-04-27,25-34,1,2022-05-30,1
CUS02993,hibernating,Lagos,Fashion,Mobile App,Card,2023-06-29,45-54,1,2023-03-31,1
CUS02994,hibernating,Delta,Electronics,Web,Pay on Delivery,2023-05-12,18-24,3,2022-12-28,1
CUS02995,loyal,Lagos,Home & Kitchen,Mobile App,Card,2023-01-25,18-24,8,2024-06-23,0
CUS02996,at_risk,Lagos,Electronics,Mobile App,Card,2022-08-22,18-24,5,2023-10-15,1
CUS02997,loyal,Lagos,Electronics,Mobile App,Pay on Delivery,2022-03-04,18-24,11,2023-10-29,1
CUS02998,champion,Kano,Home & Kitchen,Social Commerce,Wallet,2023-05-22,35-44,30,2024-04-15,0
CUS02999,loyal,Rivers,Food & Groceries,Web,Pay on Delivery,2022-10-04,25-34,13,2024-05-17,0
CUS03000,loyal,Abuja,Home & Kitchen,Social Commerce,Card,2022-01-14,45-54,12,2024-04-08,0
CUS03001,champion,Lagos,Food & Groceries,Mobile App,Card,2022-10-31,25-34,16,2024-02-15,0
CUS03002,at_risk,Abuja,Fashion,Web,Pay on Delivery,2022-04-08,25-34,5,2023-11-06,1
CUS03003,loyal,Delta,Beauty & Personal Care,Web,Bank Transfer,2022-10-18,45-54,12,2024-06-10,0
CUS03004,champion,Abuja,Sports & Outdoors,Mobile App,Bank Transfer,2022-10-12,35-44,31,2024-06-09,0
CUS03005,loyal,Oyo,Beauty & Personal Care,Web,Card,2023-04-22,25-34,9,2024-06-06,0
CUS03006,at_risk,Imo,Sports & Outdoors,Mobile App,Bank Transfer,2022-12-08,35-44,6,2023-07-12,1
CUS03007,loyal,Kano,Electronics,Mobile App,Card,2022-10-02,25-34,6,2024-04-26,0
CUS03008,loyal,Enugu,Sports & Outdoors,Mobile App,Wallet,2022-02-07,35-44,13,2024-03-16,0
CUS03009,at_risk,Oyo,Fashion,Social Commerce,Pay on Delivery,2023-04-03,18-24,3,2024-01-15,0
CUS03010,hibernating,Kaduna,Books & Media,Social Commerce,Bank Transfer,2023-05-31,35-44,2,2023-05-06,1
CUS03011,champion,Kaduna,Books & Media,Mobile App,Card,2022-09-20,18-24,15,2024-05-18,0
CUS03012,hibernating,Abuja,Food & Groceries,Mobile App,Card,2023-03-26,45-54,3,2023-05-23,1
CUS03013,hibernating,Delta,Electronics,Mobile App,Bank Transfer,2022-06-02,18-24,2,2023-03-05,1
CUS03014,at_risk,Oyo,Food & Groceries,Mobile App,Bank Transfer,2023-04-04,45-54,6,2023-06-19,1
CUS03015,loyal,Kaduna,Electronics,Web,Bank Transfer,2022-09-05,25-34,9,2024-05-07,0
CUS03016,champion,Rivers,Fashion,Web,Pay on Delivery,2022-04-23,25-34,19,2024-02-11,0
CUS03017,at_risk,Lagos,Food & Groceries,Web,Card,2023-03-12,35-44,3,2023-09-17,1
CUS03018,lost,Lagos,Home & Kitchen,Mobile App,Pay on Delivery,2022-02-01,25-34,1,2022-01-07,1
CUS03019,at_risk,Abuja,Home & Kitchen,Web,Card,2023-06-13,25-34,8,2023-09-11,1
CUS03020,loyal,Abuja,Fashion,Mobile App,Card,2022-09-04,45-54,12,2023-10-09,1
CUS03021,lost,Lagos,Home & Kitchen,Mobile App,Bank Transfer,2022-11-27,45-54,2,2022-01-04,1
CUS03022,loyal,Oyo,Fashion,Mobile App,Bank Transfer,2023-04-26,35-44,16,2024-02-23,0
CUS03023,champion,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2022-02-18,35-44,17,2024-02-29,0
CUS03024,loyal,Lagos,Sports & Outdoors,Social Commerce,Card,2022-02-26,35-44,16,2024-01-27,0
CUS03025,at_risk,Lagos,Beauty & Personal Care,Web,Wallet,2023-05-14,25-34,9,2023-08-09,1
CUS03026,loyal,Abuja,Fashion,Web,Bank Transfer,2023-01-14,18-24,13,2023-12-24,1
CUS03027,champion,Lagos,Fashion,Mobile App,Bank Transfer,2022-05-30,25-34,18,2024-03-05,0
CUS03028,at_risk,Lagos,Electronics,Mobile App,Bank Transfer,2022-09-03,25-34,8,2023-12-06,1
CUS03029,hibernating,Lagos,Home & Kitchen,Mobile App,Card,2023-01-17,45-54,1,2022-12-04,1
CUS03030,champion,Rivers,Home & Kitchen,Mobile App,Pay on Delivery,2023-04-12,45-54,22,2024-03-12,0
CUS03031,hibernating,Delta,Fashion,Mobile App,Bank Transfer,2022-07-26,55+,3,2023-05-10,1
CUS03032,at_risk,Delta,Sports & Outdoors,Mobile App,Bank Transfer,2023-05-29,35-44,7,2023-09-08,1
CUS03033,champion,Rivers,Home & Kitchen,Web,Bank Transfer,2022-01-31,25-34,19,2024-03-23,0
CUS03034,at_risk,Abuja,Fashion,Mobile App,Card,2023-04-14,25-34,7,2023-08-22,1
CUS03035,hibernating,Lagos,Food & Groceries,Web,Card,2023-05-30,35-44,3,2023-01-02,1
CUS03036,lost,Oyo,Sports & Outdoors,Social Commerce,Bank Transfer,2022-01-28,25-34,2,2022-11-06,1
CUS03037,loyal,Rivers,Food & Groceries,Mobile App,Wallet,2022-03-27,18-24,6,2024-03-18,0
CUS03038,at_risk,Kano,Electronics,Web,Bank Transfer,2022-12-02,35-44,6,2023-07-07,1
CUS03039,lost,Abuja,Baby & Kids,Mobile App,Bank Transfer,2023-01-05,25-34,1,2022-08-06,1
CUS03040,at_risk,Oyo,Fashion,Mobile App,Card,2023-04-28,55+,7,2023-06-06,1
CUS03041,loyal,Kano,Baby & Kids,Mobile App,Wallet,2022-01-13,35-44,13,2023-11-12,1
CUS03042,hibernating,Rivers,Electronics,Mobile App,Wallet,2022-10-29,25-34,1,2023-04-05,1
CUS03043,loyal,Lagos,Electronics,Mobile App,Card,2023-04-11,45-54,13,2024-02-03,0
CUS03044,hibernating,Lagos,Sports & Outdoors,Mobile App,Card,2022-04-11,35-44,1,2023-05-19,1
CUS03045,hibernating,Kano,Food & Groceries,Web,Bank Transfer,2022-10-07,35-44,2,2022-11-06,1
CUS03046,at_risk,Kaduna,Electronics,Social Commerce,Card,2023-01-05,35-44,5,2023-08-15,1
CUS03047,champion,Delta,Fashion,Mobile App,Card,2022-04-04,25-34,17,2024-02-14,0
CUS03048,hibernating,Lagos,Sports & Outdoors,Web,Card,2022-02-11,35-44,3,2023-02-06,1
CUS03049,lost,Lagos,Fashion,Web,Bank Transfer,2022-02-19,25-34,2,2022-10-25,1
CUS03050,loyal,Kaduna,Electronics,Web,Wallet,2022-12-03,18-24,11,2024-06-10,0
CUS03051,hibernating,Abuja,Home & Kitchen,Mobile App,Card,2023-02-04,18-24,1,2022-11-16,1
CUS03052,champion,Abuja,Books & Media,Social Commerce,Pay on Delivery,2022-11-21,25-34,18,2024-05-28,0
CUS03053,hibernating,Abuja,Electronics,Web,Pay on Delivery,2022-08-28,25-34,1,2023-04-10,1
CUS03054,loyal,Delta,Home & Kitchen,Web,Bank Transfer,2022-11-23,25-34,12,2024-03-18,0
CUS03055,hibernating,Imo,Electronics,Mobile App,Wallet,2022-09-01,25-34,1,2023-03-13,1
CUS03056,hibernating,Abuja,Beauty & Personal Care,Social Commerce,Wallet,2022-04-23,25-34,3,2022-10-26,1
CUS03057,champion,Abuja,Electronics,Web,Bank Transfer,2022-08-31,25-34,29,2024-04-01,0
CUS03058,at_risk,Imo,Beauty & Personal Care,Social Commerce,Pay on Delivery,2023-04-17,18-24,3,2024-02-16,0
CUS03059,loyal,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2022-10-08,35-44,12,2023-10-16,1
CUS03060,at_risk,Kano,Fashion,Social Commerce,Bank Transfer,2022-11-05,45-54,5,2023-06-26,1
CUS03061,loyal,Lagos,Electronics,Web,Bank Transfer,2023-01-25,25-34,16,2024-05-01,0
CUS03062,lost,Anambra,Electronics,Mobile App,Pay on Delivery,2023-05-31,25-34,2,2022-03-20,1
CUS03063,at_risk,Delta,Home & Kitchen,Mobile App,Bank Transfer,2023-05-01,25-34,8,2023-11-11,1
CUS03064,loyal,Abuja,Beauty & Personal Care,Mobile App,Card,2023-05-02,18-24,6,2024-01-13,0
CUS03065,loyal,Kaduna,Electronics,Mobile App,Card,2022-11-27,18-24,10,2024-05-15,0
CUS03066,champion,Anambra,Beauty & Personal Care,Mobile App,Card,2022-03-10,18-24,25,2024-06-05,0
CUS03067,at_risk,Imo,Sports & Outdoors,Web,Bank Transfer,2022-02-21,25-34,5,2023-10-09,1
CUS03068,champion,Anambra,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-04-27,25-34,31,2024-02-12,0
CUS03069,champion,Rivers,Beauty & Personal Care,Mobile App,Card,2022-05-26,45-54,30,2024-03-19,0
CUS03070,at_risk,Abuja,Baby & Kids,Web,Pay on Delivery,2022-02-17,18-24,9,2023-06-19,1
CUS03071,at_risk,Lagos,Food & Groceries,Web,Bank Transfer,2022-10-25,25-34,6,2023-12-05,1
CUS03072,loyal,Kano,Sports & Outdoors,Web,Pay on Delivery,2022-12-12,25-34,11,2023-10-13,1
CUS03073,champion,Enugu,Electronics,Web,Card,2022-10-10,25-34,27,2024-03-30,0
CUS03074,loyal,Lagos,Electronics,Web,Card,2022-03-06,35-44,12,2024-05-15,0
CUS03075,loyal,Rivers,Electronics,Web,Wallet,2023-06-05,45-54,16,2023-10-22,1
CUS03076,hibernating,Abuja,Fashion,Web,Card,2022-10-19,35-44,1,2023-05-14,1
CUS03077,hibernating,Lagos,Electronics,Mobile App,Card,2022-04-05,25-34,2,2023-02-15,1
CUS03078,at_risk,Oyo,Electronics,Mobile App,Card,2023-06-06,18-24,6,2023-12-01,1
CUS03079,lost,Lagos,Sports & Outdoors,Web,Wallet,2022-01-23,25-34,1,2022-05-18,1
CUS03080,champion,Lagos,Electronics,Mobile App,Bank Transfer,2022-06-04,55+,22,2024-03-28,0
CUS03081,lost,Kano,Electronics,Mobile App,Pay on Delivery,2022-08-08,35-44,2,2022-05-22,1
CUS03082,loyal,Abuja,Electronics,Mobile App,Pay on Delivery,2023-06-14,35-44,17,2024-05-17,0
CUS03083,loyal,Kano,Electronics,Mobile App,Bank Transfer,2023-01-08,35-44,10,2023-10-08,1
CUS03084,at_risk,Abuja,Baby & Kids,Mobile App,Card,2022-07-05,35-44,9,2023-10-01,1
CUS03085,lost,Anambra,Baby & Kids,Mobile App,Bank Transfer,2022-06-15,25-34,1,2022-10-29,1
CUS03086,loyal,Enugu,Books & Media,Mobile App,Bank Transfer,2022-12-17,35-44,15,2023-10-29,1
CUS03087,champion,Kaduna,Food & Groceries,Mobile App,Card,2023-01-15,18-24,25,2024-05-21,0
CUS03088,loyal,Delta,Food & Groceries,Social Commerce,Bank Transfer,2023-02-15,25-34,16,2024-04-27,0
CUS03089,champion,Rivers,Fashion,Web,Card,2023-04-08,18-24,17,2024-02-09,0
CUS03090,hibernating,Anambra,Books & Media,Mobile App,Pay on Delivery,2022-08-30,18-24,1,2023-01-13,1
CUS03091,at_risk,Lagos,Fashion,Web,Card,2023-02-21,35-44,6,2023-12-26,1
CUS03092,at_risk,Enugu,Beauty & Personal Care,Web,Card,2022-01-03,35-44,6,2023-10-07,1
CUS03093,at_risk,Oyo,Home & Kitchen,Web,Card,2022-11-15,35-44,9,2023-09-22,1
CUS03094,lost,Lagos,Fashion,Mobile App,Bank Transfer,2022-05-16,55+,2,2022-12-04,1
CUS03095,loyal,Lagos,Electronics,Mobile App,Pay on Delivery,2022-03-28,55+,13,2023-12-06,1
CUS03096,loyal,Oyo,Food & Groceries,Mobile App,Card,2023-05-02,35-44,8,2024-04-28,0
CUS03097,at_risk,Imo,Home & Kitchen,Web,Wallet,2022-05-27,35-44,9,2023-12-20,1
CUS03098,champion,Abuja,Books & Media,Mobile App,Wallet,2022-02-18,55+,23,2024-06-20,0
CUS03099,hibernating,Oyo,Beauty & Personal Care,Web,Card,2023-01-31,35-44,2,2023-02-22,1
CUS03100,at_risk,Delta,Food & Groceries,Web,Bank Transfer,2023-02-20,25-34,5,2023-10-26,1
CUS03101,champion,Enugu,Beauty & Personal Care,Mobile App,Card,2023-01-15,35-44,29,2024-03-05,0
CUS03102,loyal,Abuja,Food & Groceries,Web,Pay on Delivery,2023-06-08,35-44,7,2024-04-26,0
CUS03103,champion,Kaduna,Home & Kitchen,Web,Card,2022-08-26,35-44,14,2024-02-26,0
CUS03104,champion,Kaduna,Food & Groceries,Mobile App,Bank Transfer,2023-02-18,18-24,35,2024-03-01,0
CUS03105,loyal,Rivers,Electronics,Web,Card,2022-02-15,25-34,14,2024-02-13,0
CUS03106,loyal,Lagos,Electronics,Mobile App,Pay on Delivery,2022-11-28,25-34,10,2024-01-12,0
CUS03107,at_risk,Abuja,Beauty & Personal Care,Social Commerce,Card,2022-04-16,25-34,8,2024-01-03,0
CUS03108,loyal,Kano,Electronics,Web,Card,2022-05-31,35-44,6,2024-05-30,0
CUS03109,at_risk,Lagos,Baby & Kids,Social Commerce,Bank Transfer,2022-09-13,45-54,8,2024-02-21,0
CUS03110,loyal,Kaduna,Fashion,Web,Card,2022-11-04,35-44,16,2024-06-05,0
CUS03111,hibernating,Rivers,Home & Kitchen,Web,Card,2022-07-26,25-34,3,2023-02-13,1
CUS03112,loyal,Oyo,Fashion,Social Commerce,Pay on Delivery,2022-11-04,35-44,7,2023-12-15,1
CUS03113,at_risk,Imo,Fashion,Web,Wallet,2022-10-13,35-44,8,2024-01-06,0
CUS03114,hibernating,Abuja,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-11-03,25-34,1,2022-12-18,1
CUS03115,at_risk,Lagos,Fashion,Mobile App,Bank Transfer,2022-06-07,18-24,3,2024-02-29,0
CUS03116,loyal,Lagos,Electronics,Mobile App,Pay on Delivery,2022-06-29,35-44,17,2024-06-01,0
CUS03117,at_risk,Lagos,Home & Kitchen,Web,Bank Transfer,2022-05-08,35-44,9,2023-06-20,1
CUS03118,loyal,Rivers,Books & Media,Mobile App,Card,2022-07-16,25-34,11,2024-06-03,0
CUS03119,at_risk,Kano,Beauty & Personal Care,Mobile App,Card,2022-06-09,35-44,9,2024-01-21,0
CUS03120,champion,Abuja,Food & Groceries,Mobile App,Card,2023-05-08,35-44,20,2024-05-27,0
CUS03121,champion,Delta,Fashion,Mobile App,Pay on Delivery,2022-04-17,25-34,29,2024-03-30,0
CUS03122,lost,Lagos,Baby & Kids,Web,Bank Transfer,2022-03-06,25-34,1,2022-01-08,1
CUS03123,at_risk,Rivers,Home & Kitchen,Social Commerce,Bank Transfer,2022-12-16,18-24,5,2023-06-16,1
CUS03124,at_risk,Lagos,Beauty & Personal Care,Mobile App,Wallet,2023-01-18,55+,7,2023-09-18,1
CUS03125,champion,Lagos,Beauty & Personal Care,Mobile App,Pay on Delivery,2023-01-22,25-34,34,2024-03-24,0
CUS03126,loyal,Lagos,Food & Groceries,Mobile App,Bank Transfer,2022-08-28,18-24,6,2023-10-22,1
CUS03127,champion,Kaduna,Home & Kitchen,Web,Bank Transfer,2023-05-22,18-24,20,2024-03-16,0
CUS03128,at_risk,Enugu,Home & Kitchen,Mobile App,Card,2023-01-30,35-44,8,2023-10-27,1
CUS03129,at_risk,Rivers,Fashion,Web,Card,2022-08-12,55+,9,2023-06-05,1
CUS03130,champion,Rivers,Food & Groceries,Mobile App,Wallet,2022-10-23,25-34,33,2024-06-06,0
CUS03131,loyal,Imo,Fashion,Mobile App,Pay on Delivery,2022-12-16,25-34,9,2023-11-21,1
CUS03132,hibernating,Lagos,Fashion,Mobile App,Pay on Delivery,2023-02-22,35-44,2,2022-09-10,1
CUS03133,loyal,Lagos,Beauty & Personal Care,Mobile App,Card,2022-12-04,25-34,9,2023-12-01,1
CUS03134,at_risk,Kaduna,Home & Kitchen,Social Commerce,Bank Transfer,2022-09-13,35-44,4,2023-09-11,1
CUS03135,loyal,Delta,Fashion,Mobile App,Pay on Delivery,2022-02-14,35-44,6,2024-03-17,0
CUS03136,at_risk,Imo,Beauty & Personal Care,Web,Bank Transfer,2022-03-29,18-24,5,2023-11-17,1
CUS03137,at_risk,Imo,Books & Media,Mobile App,Card,2022-12-08,35-44,6,2024-02-14,0
CUS03138,champion,Rivers,Books & Media,Social Commerce,Card,2022-02-04,25-34,18,2024-03-21,0
CUS03139,champion,Imo,Food & Groceries,Mobile App,Wallet,2022-08-08,45-54,12,2024-02-09,0
CUS03140,loyal,Delta,Beauty & Personal Care,Social Commerce,Bank Transfer,2023-05-25,25-34,10,2024-01-13,0
CUS03141,hibernating,Anambra,Electronics,Web,Bank Transfer,2023-06-16,55+,1,2023-05-30,1
CUS03142,at_risk,Kaduna,Beauty & Personal Care,Social Commerce,Bank Transfer,2022-05-17,25-34,3,2023-12-19,1
CUS03143,loyal,Kaduna,Fashion,Mobile App,Card,2022-01-30,18-24,13,2023-10-22,1
CUS03144,lost,Lagos,Food & Groceries,Mobile App,Card,2022-06-30,25-34,2,2022-09-23,1
CUS03145,loyal,Lagos,Sports & Outdoors,Mobile App,Pay on Delivery,2022-03-03,35-44,11,2024-01-09,0
CUS03146,at_risk,Oyo,Beauty & Personal Care,Mobile App,Card,2023-05-07,25-34,5,2023-08-31,1
CUS03147,loyal,Abuja,Fashion,Web,Card,2022-02-22,18-24,11,2023-11-06,1
CUS03148,champion,Lagos,Home & Kitchen,Web,Card,2023-02-25,25-34,25,2024-04-15,0
CUS03149,hibernating,Abuja,Baby & Kids,Mobile App,Bank Transfer,2023-06-28,45-54,2,2023-01-10,1
CUS03150,hibernating,Lagos,Fashion,Mobile App,Pay on Delivery,2022-01-18,18-24,2,2023-05-03,1
CUS03151,loyal,Lagos,Home & Kitchen,Web,Wallet,2022-03-13,35-44,12,2023-10-17,1
CUS03152,champion,Delta,Food & Groceries,Web,Wallet,2022-03-13,25-34,23,2024-02-29,0
CUS03153,at_risk,Enugu,Home & Kitchen,Mobile App,Pay on Delivery,2022-09-06,45-54,8,2023-12-18,1
CUS03154,at_risk,Abuja,Fashion,Social Commerce,Bank Transfer,2022-10-23,18-24,6,2023-07-03,1
CUS03155,at_risk,Delta,Baby & Kids,Mobile App,Card,2022-04-06,18-24,8,2024-01-07,0
CUS03156,champion,Imo,Beauty & Personal Care,Social Commerce,Card,2022-06-18,18-24,21,2024-04-23,0
CUS03157,at_risk,Oyo,Electronics,Web,Card,2023-03-12,35-44,4,2023-10-30,1
CUS03158,lost,Abuja,Food & Groceries,Web,Bank Transfer,2022-03-28,18-24,2,2022-05-29,1
CUS03159,champion,Rivers,Fashion,Web,Bank Transfer,2023-06-10,25-34,23,2024-02-14,0
CUS03160,hibernating,Lagos,Electronics,Mobile App,Card,2022-11-29,35-44,3,2023-02-10,1
CUS03161,lost,Kano,Food & Groceries,Mobile App,Pay on Delivery,2023-02-18,45-54,1,2022-06-06,1
CUS03162,hibernating,Enugu,Books & Media,Mobile App,Card,2022-09-21,35-44,3,2023-03-31,1
CUS03163,at_risk,Oyo,Food & Groceries,Social Commerce,Card,2022-03-02,18-24,8,2023-09-03,1
CUS03164,lost,Rivers,Fashion,Web,Bank Transfer,2022-07-31,18-24,2,2022-02-04,1
CUS03165,hibernating,Rivers,Food & Groceries,Mobile App,Pay on Delivery,2022-08-25,18-24,3,2022-12-13,1
CUS03166,at_risk,Abuja,Fashion,Web,Card,2023-05-27,35-44,9,2023-10-31,1
CUS03167,at_risk,Abuja,Sports & Outdoors,Social Commerce,Card,2023-03-23,25-34,5,2024-02-02,0
CUS03168,loyal,Oyo,Books & Media,Web,Card,2022-02-20,25-34,10,2024-04-04,0
CUS03169,loyal,Abuja,Home & Kitchen,Mobile App,Pay on Delivery,2022-12-06,25-34,17,2024-04-13,0
CUS03170,champion,Abuja,Food & Groceries,Social Commerce,Card,2023-04-02,25-34,16,2024-02-20,0
CUS03171,champion,Imo,Electronics,Web,Pay on Delivery,2022-07-29,35-44,22,2024-06-17,0
CUS03172,at_risk,Imo,Fashion,Web,Pay on Delivery,2022-07-21,35-44,4,2024-01-24,0
CUS03173,at_risk,Lagos,Home & Kitchen,Mobile App,Pay on Delivery,2022-03-07,25-34,9,2023-06-25,1
CUS03174,at_risk,Lagos,Fashion,Mobile App,Card,2022-06-14,45-54,3,2024-01-23,0
CUS03175,at_risk,Enugu,Beauty & Personal Care,Social Commerce,Pay on Delivery,2022-10-21,25-34,9,2024-01-16,0
CUS03176,loyal,Enugu,Electronics,Web,Card,2022-03-13,45-54,12,2023-12-04,1
CUS03177,champion,Abuja,Home & Kitchen,Mobile App,Pay on Delivery,2023-02-19,35-44,28,2024-04-23,0
CUS03178,loyal,Lagos,Food & Groceries,Web,Bank Transfer,2023-06-21,18-24,9,2024-04-20,0
CUS03179,hibernating,Lagos,Home & Kitchen,Web,Card,2022-10-15,35-44,1,2023-04-05,1
CUS03180,champion,Anambra,Electronics,Mobile App,Bank Transfer,2022-11-21,35-44,34,2024-02-29,0
CUS03181,at_risk,Lagos,Sports & Outdoors,Mobile App,Wallet,2022-05-25,35-44,4,2023-10-01,1
CUS03182,loyal,Imo,Home & Kitchen,Social Commerce,Bank Transfer,2022-11-17,25-34,14,2023-12-05,1
CUS03183,loyal,Delta,Electronics,Mobile App,Bank Transfer,2022-01-01,35-44,7,2024-05-25,0
CUS03184,loyal,Kaduna,Sports & Outdoors,Web,Pay on Delivery,2022-08-29,35-44,8,2024-03-01,0
CUS03185,at_risk,Delta,Fashion,Web,Bank Transfer,2022-03-29,18-24,5,2023-06-12,1
CUS03186,lost,Lagos,Electronics,Mobile App,Bank Transfer,2022-08-09,35-44,2,2022-10-29,1
CUS03187,champion,Rivers,Electronics,Mobile App,Pay on Delivery,2022-01-22,35-44,12,2024-03-07,0
CUS03188,lost,Lagos,Fashion,Mobile App,Pay on Delivery,2022-06-27,18-24,1,2022-02-13,1
CUS03189,champion,Lagos,Electronics,Web,Bank Transfer,2022-01-16,25-34,34,2024-04-09,0
CUS03190,hibernating,Anambra,Electronics,Mobile App,Card,2022-07-04,25-34,2,2023-05-04,1
CUS03191,loyal,Rivers,Home & Kitchen,Mobile App,Bank Transfer,2023-05-24,45-54,9,2023-10-30,1
CUS03192,lost,Delta,Beauty & Personal Care,Mobile App,Bank Transfer,2022-11-06,45-54,1,2022-02-25,1
CUS03193,loyal,Lagos,Home & Kitchen,Mobile App,Pay on Delivery,2022-04-05,35-44,11,2024-03-24,0
CUS03194,lost,Oyo,Electronics,Social Commerce,Pay on Delivery,2022-11-27,25-34,1,2022-12-11,1
CUS03195,lost,Kano,Fashion,Mobile App,Pay on Delivery,2022-04-01,25-34,2,2022-05-27,1
CUS03196,champion,Enugu,Beauty & Personal Care,Social Commerce,Pay on Delivery,2023-05-31,35-44,27,2024-02-13,0
CUS03197,hibernating,Abuja,Fashion,Mobile App,Bank Transfer,2022-06-06,45-54,3,2022-09-21,1
CUS03198,lost,Imo,Beauty & Personal Care,Mobile App,Bank Transfer,2022-03-21,45-54,1,2022-01-29,1
CUS03199,loyal,Abuja,Electronics,Social Commerce,Card,2023-02-14,18-24,16,2024-06-09,0
CUS03200,loyal,Kano,Home & Kitchen,Web,Pay on Delivery,2022-06-14,25-34,11,2024-05-07,0
CUS03201,lost,Rivers,Electronics,Mobile App,Card,2022-12-27,25-34,2,2022-02-14,1
CUS03202,hibernating,Abuja,Home & Kitchen,Mobile App,Card,2022-12-18,25-34,3,2023-04-06,1
CUS03203,at_risk,Delta,Food & Groceries,Web,Bank Transfer,2022-10-12,45-54,3,2023-10-24,1
CUS03204,champion,Lagos,Electronics,Social Commerce,Card,2022-08-31,25-34,14,2024-02-21,0
CUS03205,champion,Lagos,Beauty & Personal Care,Mobile App,Card,2022-09-03,35-44,22,2024-05-23,0
CUS03206,loyal,Lagos,Electronics,Social Commerce,Bank Transfer,2022-09-12,25-34,12,2024-06-13,0
CUS03207,champion,Lagos,Fashion,Social Commerce,Bank Transfer,2023-03-02,25-34,19,2024-02-11,0
CUS03208,hibernating,Oyo,Home & Kitchen,Mobile App,Card,2022-02-22,25-34,2,2022-12-01,1
CUS03209,hibernating,Abuja,Electronics,Mobile App,Pay on Delivery,2022-01-06,25-34,3,2022-11-27,1
CUS03210,hibernating,Rivers,Sports & Outdoors,Mobile App,Card,2023-06-02,35-44,1,2023-01-10,1
CUS03211,at_risk,Lagos,Food & Groceries,Mobile App,Bank Transfer,2023-03-21,18-24,5,2023-09-01,1
CUS03212,at_risk,Lagos,Fashion,Mobile App,Card,2023-02-20,35-44,8,2023-12-02,1
CUS03213,champion,Lagos,Home & Kitchen,Web,Card,2022-12-07,35-44,30,2024-03-25,0
CUS03214,hibernating,Imo,Beauty & Personal Care,Mobile App,Bank Transfer,2022-06-09,25-34,2,2022-12-12,1
CUS03215,lost,Delta,Home & Kitchen,Social Commerce,Card,2022-09-12,35-44,1,2022-09-26,1
CUS03216,at_risk,Rivers,Food & Groceries,Mobile App,Pay on Delivery,2023-03-18,25-34,6,2023-09-07,1
CUS03217,at_risk,Kaduna,Fashion,Mobile App,Wallet,2022-01-31,18-24,9,2024-02-22,0
CUS03218,at_risk,Lagos,Beauty & Personal Care,Mobile App,Card,2022-06-19,35-44,4,2023-08-17,1
CUS03219,loyal,Abuja,Sports & Outdoors,Mobile App,Card,2022-10-29,18-24,13,2024-03-14,0
CUS03220,hibernating,Lagos,Sports & Outdoors,Web,Card,2022-07-28,35-44,2,2022-10-31,1
CUS03221,at_risk,Rivers,Electronics,Mobile App,Card,2023-03-12,45-54,8,2023-07-14,1
CUS03222,at_risk,Lagos,Books & Media,Mobile App,Pay on Delivery,2022-12-09,25-34,9,2023-06-24,1
CUS03223,champion,Kaduna,Electronics,Social Commerce,Card,2022-08-31,25-34,12,2024-05-13,0
CUS03224,hibernating,Delta,Home & Kitchen,Web,Card,2022-09-04,18-24,2,2023-03-05,1
CUS03225,at_risk,Abuja,Fashion,Mobile App,Pay on Delivery,2022-01-15,25-34,3,2023-09-07,1
CUS03226,hibernating,Abuja,Electronics,Mobile App,Pay on Delivery,2022-05-02,18-24,1,2022-12-03,1
CUS03227,loyal,Abuja,Books & Media,Mobile App,Pay on Delivery,2023-05-05,55+,14,2024-02-21,0
CUS03228,champion,Lagos,Beauty & Personal Care,Mobile App,Card,2022-05-24,45-54,32,2024-04-15,0
CUS03229,champion,Kano,Fashion,Mobile App,Pay on Delivery,2023-06-07,18-24,26,2024-03-16,0
CUS03230,lost,Kano,Baby & Kids,Social Commerce,Wallet,2022-06-24,45-54,2,2022-12-02,1
CUS03231,hibernating,Lagos,Electronics,Mobile App,Card,2022-01-09,45-54,3,2023-04-12,1
CUS03232,loyal,Anambra,Food & Groceries,Mobile App,Wallet,2022-05-15,55+,15,2024-05-14,0
CUS03233,lost,Lagos,Fashion,Mobile App,Wallet,2022-09-27,25-34,2,2022-10-31,1
CUS03234,lost,Lagos,Electronics,Web,Card,2022-05-22,25-34,1,2022-12-07,1
CUS03235,lost,Rivers,Beauty & Personal Care,Mobile App,Card,2022-08-27,25-34,1,2022-01-31,1
CUS03236,loyal,Abuja,Fashion,Social Commerce,Bank Transfer,2022-06-25,35-44,14,2024-04-20,0
